Date,Pastry Category,daily_count,temp_f,precip_in,humidity_pct,wind_mph,weather_condition,Total Occ %,Group Occ %,Transient Occ %,Day of Week,Weekday or Weekend,Event,Month
2025-06-24,Butter Croissant,4,77.21176470588235,0.000235294117647,80.47058823529412,6.729411764705882,cloudy,93.7,18.3,75.4,TUESDAY,Weekday,No,June
2025-06-24,Chocolate Croissant,2,77.21176470588235,0.000235294117647,80.47058823529412,6.729411764705882,cloudy,93.7,18.3,75.4,TUESDAY,Weekday,No,June
2025-06-24,Cookie/Brownie,2,77.21176470588235,0.000235294117647,80.47058823529412,6.729411764705882,cloudy,93.7,18.3,75.4,TUESDAY,Weekday,No,June
2025-06-24,Muffin,4,77.21176470588235,0.000235294117647,80.47058823529412,6.729411764705882,cloudy,93.7,18.3,75.4,TUESDAY,Weekday,No,June
2025-06-24,Overnight Oats,16,77.21176470588235,0.000235294117647,80.47058823529412,6.729411764705882,cloudy,93.7,18.3,75.4,TUESDAY,Weekday,No,June
2025-06-24,Savory,2,77.21176470588235,0.000235294117647,80.47058823529412,6.729411764705882,cloudy,93.7,18.3,75.4,TUESDAY,Weekday,No,June
2025-06-24,Sweet Treat,2,78.86455696202532,0.000506329113924,77.31645569620254,6.905063291139241,cloudy,93.7,18.3,75.4,TUESDAY,Weekday,No,June
2025-06-24,Yogurt Parfait,2,77.21176470588235,0.000235294117647,80.47058823529412,6.729411764705882,cloudy,93.7,18.3,75.4,TUESDAY,Weekday,No,June
2025-06-25,Butter Croissant,6,77.94782608695652,0.0,81.3913043478261,6.052173913043478,cloudy,99.4,18.3,81.1,WEDNESDAY,Weekday,No,June
2025-06-25,Chocolate Croissant,4,77.94782608695652,0.0,81.3913043478261,6.052173913043478,cloudy,99.4,18.3,81.1,WEDNESDAY,Weekday,No,June
2025-06-25,Cookie/Brownie,3,77.94782608695652,0.0,81.3913043478261,6.052173913043478,cloudy,99.4,18.3,81.1,WEDNESDAY,Weekday,No,June
2025-06-25,Muffin,3,77.94782608695652,0.0,81.3913043478261,6.052173913043478,cloudy,99.4,18.3,81.1,WEDNESDAY,Weekday,No,June
2025-06-25,Overnight Oats,11,77.94782608695652,0.0,81.3913043478261,6.052173913043478,cloudy,99.4,18.3,81.1,WEDNESDAY,Weekday,No,June
2025-06-25,Savory,3,77.94782608695652,0.0,81.3913043478261,6.052173913043478,cloudy,99.4,18.3,81.1,WEDNESDAY,Weekday,No,June
2025-06-25,Sweet Treat,1,78.78155339805825,0.0,79.44660194174757,6.083495145631068,cloudy,99.4,18.3,81.1,WEDNESDAY,Weekday,No,June
2025-06-25,Yogurt Parfait,7,77.94782608695652,0.0,81.3913043478261,6.052173913043478,cloudy,99.4,18.3,81.1,WEDNESDAY,Weekday,No,June
2025-06-26,Butter Croissant,2,78.08695652173913,0.0,76.04347826086956,9.04782608695652,clear,99.4,13.7,85.7,THURSDAY,Weekday,No,June
2025-06-26,Chocolate Croissant,3,78.08695652173913,0.0,76.04347826086956,9.04782608695652,clear,99.4,13.7,85.7,THURSDAY,Weekday,No,June
2025-06-26,Cookie/Brownie,7,78.08695652173913,0.0,76.04347826086956,9.04782608695652,clear,99.4,13.7,85.7,THURSDAY,Weekday,No,June
2025-06-26,Muffin,3,78.08695652173913,0.0,76.04347826086956,9.04782608695652,clear,99.4,13.7,85.7,THURSDAY,Weekday,No,June
2025-06-26,Overnight Oats,22,78.08695652173913,0.0,76.04347826086956,9.04782608695652,clear,99.4,13.7,85.7,THURSDAY,Weekday,No,June
2025-06-26,Savory,4,78.08695652173913,0.0,76.04347826086956,9.04782608695652,clear,99.4,13.7,85.7,THURSDAY,Weekday,No,June
2025-06-26,Sweet Treat,3,78.25416666666666,0.0,75.57291666666667,9.113541666666666,clear,99.4,13.7,85.7,THURSDAY,Weekday,No,June
2025-06-26,Yogurt Parfait,7,78.08695652173913,0.0,76.04347826086956,9.04782608695652,clear,99.4,13.7,85.7,THURSDAY,Weekday,No,June
2025-06-27,Butter Croissant,4,77.27199999999999,0.0,81.92,9.144,cloudy,83.4,14.3,69.1,FRIDAY,Weekday,No,June
2025-06-27,Chocolate Croissant,4,77.27199999999999,0.0,81.92,9.144,cloudy,83.4,14.3,69.1,FRIDAY,Weekday,No,June
2025-06-27,Cookie/Brownie,1,77.27199999999999,0.0,81.92,9.144,cloudy,83.4,14.3,69.1,FRIDAY,Weekday,No,June
2025-06-27,Muffin,5,77.27199999999999,0.0,81.92,9.144,cloudy,83.4,14.3,69.1,FRIDAY,Weekday,No,June
2025-06-27,Overnight Oats,16,77.27199999999999,0.0,81.92,9.144,cloudy,83.4,14.3,69.1,FRIDAY,Weekday,No,June
2025-06-27,Savory,6,77.27199999999999,0.0,81.92,9.144,cloudy,83.4,14.3,69.1,FRIDAY,Weekday,No,June
2025-06-27,Sweet Treat,1,77.175,0.009,82.1086956521739,8.522826086956522,cloudy,83.4,14.3,69.1,FRIDAY,Weekday,No,June
2025-06-27,Yogurt Parfait,6,77.27199999999999,0.0,81.92,9.144,cloudy,83.4,14.3,69.1,FRIDAY,Weekday,No,June
2025-06-28,Butter Croissant,11,73.61333333333333,0.0395,90.93333333333334,7.73,rainy,69.1,16.6,52.6,SATURDAY,Weekend,Yes,June
2025-06-28,Chocolate Croissant,4,73.61333333333333,0.0395,90.93333333333334,7.73,rainy,69.1,16.6,52.6,SATURDAY,Weekend,Yes,June
2025-06-28,Cookie/Brownie,3,73.61333333333333,0.0395,90.93333333333334,7.73,rainy,69.1,16.6,52.6,SATURDAY,Weekend,Yes,June
2025-06-28,Muffin,5,73.61333333333333,0.0395,90.93333333333334,7.73,rainy,69.1,16.6,52.6,SATURDAY,Weekend,Yes,June
2025-06-28,Overnight Oats,5,73.61333333333333,0.0395,90.93333333333334,7.73,rainy,69.1,16.6,52.6,SATURDAY,Weekend,Yes,June
2025-06-28,Savory,14,73.61333333333333,0.0395,90.93333333333334,7.73,rainy,69.1,16.6,52.6,SATURDAY,Weekend,Yes,June
2025-06-28,Sweet Treat,2,73.35639097744361,0.0418947368421052,91.57894736842104,7.778947368421052,rainy,69.1,16.6,52.6,SATURDAY,Weekend,Yes,June
2025-06-28,Yogurt Parfait,5,73.61333333333333,0.0395,90.93333333333334,7.73,rainy,69.1,16.6,52.6,SATURDAY,Weekend,Yes,June
2025-06-29,Butter Croissant,7,80.4875,0.0,79.71875,10.0625,clear,66.9,17.7,49.1,SUNDAY,Weekend,No,June
2025-06-29,Chocolate Croissant,2,80.4875,0.0,79.71875,10.0625,clear,66.9,17.7,49.1,SUNDAY,Weekend,No,June
2025-06-29,Cookie/Brownie,4,80.4875,0.0,79.71875,10.0625,clear,66.9,17.7,49.1,SUNDAY,Weekend,No,June
2025-06-29,Muffin,5,80.4875,0.0,79.71875,10.0625,clear,66.9,17.7,49.1,SUNDAY,Weekend,No,June
2025-06-29,Overnight Oats,5,80.4875,0.0,79.71875,10.0625,clear,66.9,17.7,49.1,SUNDAY,Weekend,No,June
2025-06-29,Savory,7,80.4875,0.0,79.71875,10.0625,clear,66.9,17.7,49.1,SUNDAY,Weekend,No,June
2025-06-29,Sweet Treat,3,80.19157894736841,0.0,80.21052631578948,10.030526315789473,clear,66.9,17.7,49.1,SUNDAY,Weekend,No,June
2025-06-29,Yogurt Parfait,3,80.4875,0.0,79.71875,10.0625,clear,66.9,17.7,49.1,SUNDAY,Weekend,No,June
2025-06-30,Butter Croissant,3,73.22307692307692,0.0,88.76923076923077,7.300000000000001,cloudy,34.3,0.0,34.3,MONDAY,Weekday,No,June
2025-06-30,Chocolate Croissant,2,73.22307692307692,0.0,88.76923076923077,7.300000000000001,cloudy,34.3,0.0,34.3,MONDAY,Weekday,No,June
2025-06-30,Muffin,3,73.22307692307692,0.0,88.76923076923077,7.300000000000001,cloudy,34.3,0.0,34.3,MONDAY,Weekday,No,June
2025-06-30,Overnight Oats,8,73.22307692307692,0.0,88.76923076923077,7.300000000000001,cloudy,34.3,0.0,34.3,MONDAY,Weekday,No,June
2025-06-30,Savory,3,73.22307692307692,0.0,88.76923076923077,7.300000000000001,cloudy,34.3,0.0,34.3,MONDAY,Weekday,No,June
2025-06-30,Sweet Treat,2,73.98333333333333,0.0,87.31481481481481,7.22962962962963,cloudy,34.3,0.0,34.3,MONDAY,Weekday,No,June
2025-07-01,Butter Croissant,5,71.6625,0.0,89.625,8.84375,cloudy,38.3,0.0,38.3,TUESDAY,Weekday,No,July
2025-07-01,Chocolate Croissant,2,71.6625,0.0,89.625,8.84375,cloudy,38.3,0.0,38.3,TUESDAY,Weekday,No,July
2025-07-01,Muffin,1,71.6625,0.0,89.625,8.84375,cloudy,38.3,0.0,38.3,TUESDAY,Weekday,No,July
2025-07-01,Overnight Oats,2,71.6625,0.0,89.625,8.84375,cloudy,38.3,0.0,38.3,TUESDAY,Weekday,No,July
2025-07-01,Savory,4,71.6625,0.0,89.625,8.84375,cloudy,38.3,0.0,38.3,TUESDAY,Weekday,No,July
2025-07-01,Sweet Treat,2,71.95098039215686,0.0,88.3921568627451,8.609803921568627,cloudy,38.3,0.0,38.3,TUESDAY,Weekday,No,July
2025-07-01,Yogurt Parfait,2,71.6625,0.0,89.625,8.84375,cloudy,38.3,0.0,38.3,TUESDAY,Weekday,No,July
2025-07-02,Butter Croissant,4,73.075,0.0,80.45,3.4200000000000004,cloudy,38.3,0.0,38.3,WEDNESDAY,Weekday,No,July
2025-07-02,Chocolate Croissant,3,73.075,0.0,80.45,3.4200000000000004,cloudy,38.3,0.0,38.3,WEDNESDAY,Weekday,No,July
2025-07-02,Cookie/Brownie,1,73.075,0.0,80.45,3.4200000000000004,cloudy,38.3,0.0,38.3,WEDNESDAY,Weekday,No,July
2025-07-02,Muffin,2,73.075,0.0,80.45,3.4200000000000004,cloudy,38.3,0.0,38.3,WEDNESDAY,Weekday,No,July
2025-07-02,Overnight Oats,7,73.075,0.0,80.45,3.4200000000000004,cloudy,38.3,0.0,38.3,WEDNESDAY,Weekday,No,July
2025-07-02,Savory,5,73.075,0.0,80.45,3.4200000000000004,cloudy,38.3,0.0,38.3,WEDNESDAY,Weekday,No,July
2025-07-02,Sweet Treat,1,73.92,0.0,77.55714285714286,3.375714285714286,cloudy,38.3,0.0,38.3,WEDNESDAY,Weekday,No,July
2025-07-02,Yogurt Parfait,3,73.075,0.0,80.45,3.4200000000000004,cloudy,38.3,0.0,38.3,WEDNESDAY,Weekday,No,July
2025-07-03,Chocolate Croissant,1,76.99,0.0,73.0,3.979999999999999,clear,31.4,0.0,31.4,THURSDAY,Weekday,No,July
2025-07-03,Cookie/Brownie,1,76.99,0.0,73.0,3.979999999999999,clear,31.4,0.0,31.4,THURSDAY,Weekday,No,July
2025-07-03,Muffin,3,76.99,0.0,73.0,3.979999999999999,clear,31.4,0.0,31.4,THURSDAY,Weekday,No,July
2025-07-03,Overnight Oats,1,76.99,0.0,73.0,3.979999999999999,clear,31.4,0.0,31.4,THURSDAY,Weekday,No,July
2025-07-03,Savory,3,76.99,0.0,73.0,3.979999999999999,clear,31.4,0.0,31.4,THURSDAY,Weekday,No,July
2025-07-03,Sweet Treat,1,76.29787234042553,0.0,74.76595744680851,4.319148936170213,clear,31.4,0.0,31.4,THURSDAY,Weekday,No,July
2025-07-03,Yogurt Parfait,1,76.99,0.0,73.0,3.979999999999999,clear,31.4,0.0,31.4,THURSDAY,Weekday,No,July
2025-07-04,Butter Croissant,5,77.77826086956522,0.0024347826086956,80.47826086956522,6.069565217391304,clear,38.3,0.6,37.7,FRIDAY,Weekday,Yes,July
2025-07-04,Chocolate Croissant,3,77.77826086956522,0.0024347826086956,80.47826086956522,6.069565217391304,clear,38.3,0.6,37.7,FRIDAY,Weekday,Yes,July
2025-07-04,Cookie/Brownie,3,77.77826086956522,0.0024347826086956,80.47826086956522,6.069565217391304,clear,38.3,0.6,37.7,FRIDAY,Weekday,Yes,July
2025-07-04,Muffin,2,77.77826086956522,0.0024347826086956,80.47826086956522,6.069565217391304,clear,38.3,0.6,37.7,FRIDAY,Weekday,Yes,July
2025-07-04,Overnight Oats,7,77.77826086956522,0.0024347826086956,80.47826086956522,6.069565217391304,clear,38.3,0.6,37.7,FRIDAY,Weekday,Yes,July
2025-07-04,Savory,3,77.77826086956522,0.0024347826086956,80.47826086956522,6.069565217391304,clear,38.3,0.6,37.7,FRIDAY,Weekday,Yes,July
2025-07-04,Sweet Treat,2,77.8593023255814,0.0033023255813953,80.25581395348837,6.303488372093024,clear,38.3,0.6,37.7,FRIDAY,Weekday,Yes,July
2025-07-04,Yogurt Parfait,4,77.77826086956522,0.0024347826086956,80.47826086956522,6.069565217391304,clear,38.3,0.6,37.7,FRIDAY,Weekday,Yes,July
2025-07-05,Butter Croissant,10,79.37142857142857,0.0,74.71428571428571,7.814285714285714,clear,56.0,1.7,54.3,SATURDAY,Weekend,Yes,July
2025-07-05,Chocolate Croissant,6,79.37142857142857,0.0,74.71428571428571,7.814285714285714,clear,56.0,1.7,54.3,SATURDAY,Weekend,Yes,July
2025-07-05,Muffin,6,79.37142857142857,0.0,74.71428571428571,7.814285714285714,clear,56.0,1.7,54.3,SATURDAY,Weekend,Yes,July
2025-07-05,Overnight Oats,9,79.37142857142857,0.0,74.71428571428571,7.814285714285714,clear,56.0,1.7,54.3,SATURDAY,Weekend,Yes,July
2025-07-05,Savory,3,79.37142857142857,0.0,74.71428571428571,7.814285714285714,clear,56.0,1.7,54.3,SATURDAY,Weekend,Yes,July
2025-07-05,Sweet Treat,3,79.28762886597937,0.0,74.02061855670104,7.997938144329896,clear,56.0,1.7,54.3,SATURDAY,Weekend,Yes,July
2025-07-06,Butter Croissant,6,78.34117647058824,0.000235294117647,81.0,6.505882352941176,cloudy,53.7,2.9,50.9,SUNDAY,Weekend,Yes,July
2025-07-06,Chocolate Croissant,2,78.34117647058824,0.000235294117647,81.0,6.505882352941176,cloudy,53.7,2.9,50.9,SUNDAY,Weekend,Yes,July
2025-07-06,Cookie/Brownie,2,78.34117647058824,0.000235294117647,81.0,6.505882352941176,cloudy,53.7,2.9,50.9,SUNDAY,Weekend,Yes,July
2025-07-06,Muffin,2,78.34117647058824,0.000235294117647,81.0,6.505882352941176,cloudy,53.7,2.9,50.9,SUNDAY,Weekend,Yes,July
2025-07-06,Overnight Oats,1,78.34117647058824,0.000235294117647,81.0,6.505882352941176,cloudy,53.7,2.9,50.9,SUNDAY,Weekend,Yes,July
2025-07-06,Savory,3,78.34117647058824,0.000235294117647,81.0,6.505882352941176,cloudy,53.7,2.9,50.9,SUNDAY,Weekend,Yes,July
2025-07-06,Sweet Treat,2,78.48,0.00032,80.26666666666667,6.68,cloudy,53.7,2.9,50.9,SUNDAY,Weekend,Yes,July
2025-07-06,Yogurt Parfait,1,78.34117647058824,0.000235294117647,81.0,6.505882352941176,cloudy,53.7,2.9,50.9,SUNDAY,Weekend,Yes,July
2025-07-07,Butter Croissant,2,74.67,0.0004,83.9,3.79,clear,32.0,0.0,32.0,MONDAY,Weekday,No,July
2025-07-07,Muffin,2,74.67,0.0004,83.9,3.79,clear,32.0,0.0,32.0,MONDAY,Weekday,No,July
2025-07-07,Overnight Oats,4,74.67,0.0004,83.9,3.79,clear,32.0,0.0,32.0,MONDAY,Weekday,No,July
2025-07-07,Savory,3,74.67,0.0004,83.9,3.79,clear,32.0,0.0,32.0,MONDAY,Weekday,No,July
2025-07-07,Sweet Treat,1,77.21296296296296,0.0005925925925925,79.27777777777777,4.05,cloudy,32.0,0.0,32.0,MONDAY,Weekday,No,July
2025-07-07,Yogurt Parfait,1,74.67,0.0004,83.9,3.79,clear,32.0,0.0,32.0,MONDAY,Weekday,No,July
2025-07-08,Butter Croissant,6,74.20476190476191,0.0019047619047619,86.76190476190476,5.885714285714285,cloudy,50.3,0.0,50.3,TUESDAY,Weekday,No,July
2025-07-08,Chocolate Croissant,1,74.20476190476191,0.0019047619047619,86.76190476190476,5.885714285714285,cloudy,50.3,0.0,50.3,TUESDAY,Weekday,No,July
2025-07-08,Cookie/Brownie,1,74.20476190476191,0.0019047619047619,86.76190476190476,5.885714285714285,cloudy,50.3,0.0,50.3,TUESDAY,Weekday,No,July
2025-07-08,Muffin,1,74.20476190476191,0.0019047619047619,86.76190476190476,5.885714285714285,cloudy,50.3,0.0,50.3,TUESDAY,Weekday,No,July
2025-07-08,Overnight Oats,10,74.20476190476191,0.0019047619047619,86.76190476190476,5.885714285714285,cloudy,50.3,0.0,50.3,TUESDAY,Weekday,No,July
2025-07-08,Savory,6,74.20476190476191,0.0019047619047619,86.76190476190476,5.885714285714285,cloudy,50.3,0.0,50.3,TUESDAY,Weekday,No,July
2025-07-08,Sweet Treat,2,74.50638297872341,0.0017872340425531,86.0,6.120212765957446,cloudy,50.3,0.0,50.3,TUESDAY,Weekday,No,July
2025-07-08,Yogurt Parfait,2,74.20476190476191,0.0019047619047619,86.76190476190476,5.885714285714285,cloudy,50.3,0.0,50.3,TUESDAY,Weekday,No,July
2025-07-09,Butter Croissant,4,73.61052631578947,0.0,88.94736842105263,2.4,cloudy,69.1,4.6,64.6,WEDNESDAY,Weekday,No,July
2025-07-09,Chocolate Croissant,2,73.61052631578947,0.0,88.94736842105263,2.4,cloudy,69.1,4.6,64.6,WEDNESDAY,Weekday,No,July
2025-07-09,Cookie/Brownie,2,73.61052631578947,0.0,88.94736842105263,2.4,cloudy,69.1,4.6,64.6,WEDNESDAY,Weekday,No,July
2025-07-09,Muffin,3,73.61052631578947,0.0,88.94736842105263,2.4,cloudy,69.1,4.6,64.6,WEDNESDAY,Weekday,No,July
2025-07-09,Overnight Oats,6,73.61052631578947,0.0,88.94736842105263,2.4,cloudy,69.1,4.6,64.6,WEDNESDAY,Weekday,No,July
2025-07-09,Savory,5,73.61052631578947,0.0,88.94736842105263,2.4,cloudy,69.1,4.6,64.6,WEDNESDAY,Weekday,No,July
2025-07-09,Sweet Treat,1,73.33414634146341,0.0,89.8048780487805,2.3292682926829267,cloudy,69.1,4.6,64.6,WEDNESDAY,Weekday,No,July
2025-07-09,Yogurt Parfait,4,73.61052631578947,0.0,88.94736842105263,2.4,cloudy,69.1,4.6,64.6,WEDNESDAY,Weekday,No,July
2025-07-10,Butter Croissant,4,76.02380952380952,0.0,81.28571428571429,5.247619047619048,clear,96.6,4.6,92.0,THURSDAY,Weekday,No,July
2025-07-10,Chocolate Croissant,1,76.02380952380952,0.0,81.28571428571429,5.247619047619048,clear,96.6,4.6,92.0,THURSDAY,Weekday,No,July
2025-07-10,Cookie/Brownie,1,76.02380952380952,0.0,81.28571428571429,5.247619047619048,clear,96.6,4.6,92.0,THURSDAY,Weekday,No,July
2025-07-10,Muffin,4,76.02380952380952,0.0,81.28571428571429,5.247619047619048,clear,96.6,4.6,92.0,THURSDAY,Weekday,No,July
2025-07-10,Overnight Oats,14,76.02380952380952,0.0,81.28571428571429,5.247619047619048,clear,96.6,4.6,92.0,THURSDAY,Weekday,No,July
2025-07-10,Savory,7,76.02380952380952,0.0,81.28571428571429,5.247619047619048,clear,96.6,4.6,92.0,THURSDAY,Weekday,No,July
2025-07-10,Yogurt Parfait,6,76.02380952380952,0.0,81.28571428571429,5.247619047619048,clear,96.6,4.6,92.0,THURSDAY,Weekday,No,July
2025-07-11,Butter Croissant,2,78.09473684210526,0.0,79.6842105263158,12.284210526315787,clear,40.0,0.0,40.0,FRIDAY,Weekday,No,July
2025-07-11,Chocolate Croissant,4,78.09473684210526,0.0,79.6842105263158,12.284210526315787,clear,40.0,0.0,40.0,FRIDAY,Weekday,No,July
2025-07-11,Cookie/Brownie,6,78.09473684210526,0.0,79.6842105263158,12.284210526315787,clear,40.0,0.0,40.0,FRIDAY,Weekday,No,July
2025-07-11,Muffin,3,78.09473684210526,0.0,79.6842105263158,12.284210526315787,clear,40.0,0.0,40.0,FRIDAY,Weekday,No,July
2025-07-11,Overnight Oats,5,78.09473684210526,0.0,79.6842105263158,12.284210526315787,clear,40.0,0.0,40.0,FRIDAY,Weekday,No,July
2025-07-11,Savory,3,78.09473684210526,0.0,79.6842105263158,12.284210526315787,clear,40.0,0.0,40.0,FRIDAY,Weekday,No,July
2025-07-11,Yogurt Parfait,2,78.09473684210526,0.0,79.6842105263158,12.284210526315787,clear,40.0,0.0,40.0,FRIDAY,Weekday,No,July
2025-07-12,Butter Croissant,5,74.60909090909091,0.029090909090909,85.5,10.522727272727272,rainy,50.3,11.4,38.9,SATURDAY,Weekend,Yes,July
2025-07-12,Chocolate Croissant,7,74.60909090909091,0.029090909090909,85.5,10.522727272727272,rainy,50.3,11.4,38.9,SATURDAY,Weekend,Yes,July
2025-07-12,Cookie/Brownie,2,74.60909090909091,0.029090909090909,85.5,10.522727272727272,rainy,50.3,11.4,38.9,SATURDAY,Weekend,Yes,July
2025-07-12,Muffin,4,74.60909090909091,0.029090909090909,85.5,10.522727272727272,rainy,50.3,11.4,38.9,SATURDAY,Weekend,Yes,July
2025-07-12,Overnight Oats,2,74.60909090909091,0.029090909090909,85.5,10.522727272727272,rainy,50.3,11.4,38.9,SATURDAY,Weekend,Yes,July
2025-07-12,Savory,6,74.60909090909091,0.029090909090909,85.5,10.522727272727272,rainy,50.3,11.4,38.9,SATURDAY,Weekend,Yes,July
2025-07-12,Sweet Treat,2,74.74074074074075,0.0231851851851851,85.54320987654322,10.75925925925926,rainy,50.3,11.4,38.9,SATURDAY,Weekend,Yes,July
2025-07-12,Yogurt Parfait,3,74.60909090909091,0.029090909090909,85.5,10.522727272727272,rainy,50.3,11.4,38.9,SATURDAY,Weekend,Yes,July
2025-07-13,Butter Croissant,5,73.6,0.009125,85.5,9.05625,rainy,53.7,10.9,42.9,SUNDAY,Weekend,No,July
2025-07-13,Chocolate Croissant,3,73.6,0.009125,85.5,9.05625,rainy,53.7,10.9,42.9,SUNDAY,Weekend,No,July
2025-07-13,Overnight Oats,3,73.6,0.009125,85.5,9.05625,rainy,53.7,10.9,42.9,SUNDAY,Weekend,No,July
2025-07-13,Savory,5,73.6,0.009125,85.5,9.05625,rainy,53.7,10.9,42.9,SUNDAY,Weekend,No,July
2025-07-13,Sweet Treat,2,73.5813559322034,0.0102372881355932,85.76271186440678,8.78135593220339,rainy,53.7,10.9,42.9,SUNDAY,Weekend,No,July
2025-07-13,Yogurt Parfait,1,73.6,0.009125,85.5,9.05625,rainy,53.7,10.9,42.9,SUNDAY,Weekend,No,July
2025-07-14,Butter Croissant,6,74.05555555555556,0.0042222222222222,90.88888888888889,3.1444444444444444,rainy,48.0,1.7,46.3,MONDAY,Weekday,No,July
2025-07-14,Chocolate Croissant,2,74.05555555555556,0.0042222222222222,90.88888888888889,3.1444444444444444,rainy,48.0,1.7,46.3,MONDAY,Weekday,No,July
2025-07-14,Cookie/Brownie,2,74.05555555555556,0.0042222222222222,90.88888888888889,3.1444444444444444,rainy,48.0,1.7,46.3,MONDAY,Weekday,No,July
2025-07-14,Muffin,2,74.05555555555556,0.0042222222222222,90.88888888888889,3.1444444444444444,rainy,48.0,1.7,46.3,MONDAY,Weekday,No,July
2025-07-14,Overnight Oats,8,74.05555555555556,0.0042222222222222,90.88888888888889,3.1444444444444444,rainy,48.0,1.7,46.3,MONDAY,Weekday,No,July
2025-07-14,Savory,5,74.05555555555556,0.0042222222222222,90.88888888888889,3.1444444444444444,rainy,48.0,1.7,46.3,MONDAY,Weekday,No,July
2025-07-14,Sweet Treat,1,74.79871794871795,0.0046153846153846,88.51282051282051,3.1333333333333333,rainy,48.0,1.7,46.3,MONDAY,Weekday,No,July
2025-07-14,Yogurt Parfait,2,74.05555555555556,0.0042222222222222,90.88888888888889,3.1444444444444444,rainy,48.0,1.7,46.3,MONDAY,Weekday,No,July
2025-07-15,Butter Croissant,9,73.69090909090909,0.0021818181818181,90.6818181818182,5.345454545454546,cloudy,85.7,5.1,80.6,TUESDAY,Weekday,No,July
2025-07-15,Chocolate Croissant,2,73.69090909090909,0.0021818181818181,90.6818181818182,5.345454545454546,cloudy,85.7,5.1,80.6,TUESDAY,Weekday,No,July
2025-07-15,Muffin,3,73.69090909090909,0.0021818181818181,90.6818181818182,5.345454545454546,cloudy,85.7,5.1,80.6,TUESDAY,Weekday,No,July
2025-07-15,Overnight Oats,15,73.69090909090909,0.0021818181818181,90.6818181818182,5.345454545454546,cloudy,85.7,5.1,80.6,TUESDAY,Weekday,No,July
2025-07-15,Savory,6,73.69090909090909,0.0021818181818181,90.6818181818182,5.345454545454546,cloudy,85.7,5.1,80.6,TUESDAY,Weekday,No,July
2025-07-15,Sweet Treat,1,74.12826086956522,0.002,89.44565217391305,5.5271739130434785,cloudy,85.7,5.1,80.6,TUESDAY,Weekday,No,July
2025-07-15,Yogurt Parfait,4,73.69090909090909,0.0021818181818181,90.6818181818182,5.345454545454546,cloudy,85.7,5.1,80.6,TUESDAY,Weekday,No,July
2025-07-16,Butter Croissant,9,78.12,0.00128,84.48,9.948,clear,95.4,6.9,88.6,WEDNESDAY,Weekday,No,July
2025-07-16,Cookie/Brownie,3,78.12,0.00128,84.48,9.948,clear,95.4,6.9,88.6,WEDNESDAY,Weekday,No,July
2025-07-16,Muffin,4,78.12,0.00128,84.48,9.948,clear,95.4,6.9,88.6,WEDNESDAY,Weekday,No,July
2025-07-16,Overnight Oats,12,78.12,0.00128,84.48,9.948,clear,95.4,6.9,88.6,WEDNESDAY,Weekday,No,July
2025-07-16,Savory,10,78.12,0.00128,84.48,9.948,clear,95.4,6.9,88.6,WEDNESDAY,Weekday,No,July
2025-07-16,Sweet Treat,2,78.48191489361702,0.0018297872340425,84.02127659574468,9.859574468085103,clear,95.4,6.9,88.6,WEDNESDAY,Weekday,No,July
2025-07-16,Yogurt Parfait,9,78.12,0.00128,84.48,9.948,clear,95.4,6.9,88.6,WEDNESDAY,Weekday,No,July
2025-07-17,Butter Croissant,9,76.788,0.0082,86.6,5.4639999999999995,clear,89.1,8.6,80.6,THURSDAY,Weekday,No,July
2025-07-17,Chocolate Croissant,2,76.788,0.0082,86.6,5.4639999999999995,clear,89.1,8.6,80.6,THURSDAY,Weekday,No,July
2025-07-17,Muffin,4,76.788,0.0082,86.6,5.4639999999999995,clear,89.1,8.6,80.6,THURSDAY,Weekday,No,July
2025-07-17,Overnight Oats,15,76.788,0.0082,86.6,5.4639999999999995,clear,89.1,8.6,80.6,THURSDAY,Weekday,No,July
2025-07-17,Savory,7,76.788,0.0082,86.6,5.4639999999999995,clear,89.1,8.6,80.6,THURSDAY,Weekday,No,July
2025-07-17,Sweet Treat,2,76.81477272727273,0.0103522727272727,86.7159090909091,5.3977272727272725,clear,89.1,8.6,80.6,THURSDAY,Weekday,No,July
2025-07-17,Yogurt Parfait,3,76.788,0.0082,86.6,5.4639999999999995,clear,89.1,8.6,80.6,THURSDAY,Weekday,No,July
2025-07-18,Butter Croissant,7,76.05909090909091,0.0,89.36363636363636,4.404545454545455,cloudy,77.1,11.4,65.7,FRIDAY,Weekday,No,July
2025-07-18,Chocolate Croissant,1,76.05909090909091,0.0,89.36363636363636,4.404545454545455,cloudy,77.1,11.4,65.7,FRIDAY,Weekday,No,July
2025-07-18,Cookie/Brownie,3,76.05909090909091,0.0,89.36363636363636,4.404545454545455,cloudy,77.1,11.4,65.7,FRIDAY,Weekday,No,July
2025-07-18,Muffin,4,76.05909090909091,0.0,89.36363636363636,4.404545454545455,cloudy,77.1,11.4,65.7,FRIDAY,Weekday,No,July
2025-07-18,Overnight Oats,13,76.05909090909091,0.0,89.36363636363636,4.404545454545455,cloudy,77.1,11.4,65.7,FRIDAY,Weekday,No,July
2025-07-18,Savory,7,76.05909090909091,0.0,89.36363636363636,4.404545454545455,cloudy,77.1,11.4,65.7,FRIDAY,Weekday,No,July
